occ_code,education,share,source_tag,job_zone,jz_imputed
11-3121,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
11-3121,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
11-3121,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
11-3121,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
11-3131,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
11-3131,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
11-3131,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
11-3131,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
11-9013,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
11-9013,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
11-9013,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
11-9013,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
11-9021,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
11-9021,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
11-9021,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
11-9021,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
11-9031,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
11-9031,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
11-9031,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
11-9031,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
11-9032,ba_plus,0.9,partial:ONET_JobZone_mapping;E,5.0,0
11-9032,hs,0.02,partial:ONET_JobZone_mapping;E,5.0,0
11-9032,lt_hs,0.0,partial:ONET_JobZone_mapping;E,5.0,0
11-9032,some_college,0.08,partial:ONET_JobZone_mapping;E,5.0,0
11-9033,ba_plus,0.9,partial:ONET_JobZone_mapping;E,5.0,0
11-9033,hs,0.02,partial:ONET_JobZone_mapping;E,5.0,0
11-9033,lt_hs,0.0,partial:ONET_JobZone_mapping;E,5.0,0
11-9033,some_college,0.08,partial:ONET_JobZone_mapping;E,5.0,0
11-9039,ba_plus,0.662019570918894,partial:ONET_JobZone_mapping;E,4.092724034602342,1
11-9039,hs,0.10848948543471774,partial:ONET_JobZone_mapping;E,4.092724034602342,1
11-9039,lt_hs,0.01138179139446135,partial:ONET_JobZone_mapping;E,4.092724034602342,1
11-9039,some_college,0.21810915225192692,partial:ONET_JobZone_mapping;E,4.092724034602342,1
11-9041,ba_plus,0.9,partial:ONET_JobZone_mapping;E,5.0,0
11-9041,hs,0.02,partial:ONET_JobZone_mapping;E,5.0,0
11-9041,lt_hs,0.0,partial:ONET_JobZone_mapping;E,5.0,0
11-9041,some_college,0.08,partial:ONET_JobZone_mapping;E,5.0,0
11-9051,ba_plus,0.1,partial:ONET_JobZone_mapping;E,2.0,0
11-9051,hs,0.55,partial:ONET_JobZone_mapping;E,2.0,0
11-9051,lt_hs,0.1,partial:ONET_JobZone_mapping;E,2.0,0
11-9051,some_college,0.25,partial:ONET_JobZone_mapping;E,2.0,0
11-9071,ba_plus,0.2,partial:ONET_JobZone_mapping;E,3.0,0
11-9071,hs,0.35,partial:ONET_JobZone_mapping;E,3.0,0
11-9071,lt_hs,0.03,partial:ONET_JobZone_mapping;E,3.0,0
11-9071,some_college,0.42,partial:ONET_JobZone_mapping;E,3.0,0
11-9072,ba_plus,0.662019570918894,partial:ONET_JobZone_mapping;E,4.092724034602342,1
11-9072,hs,0.10848948543471774,partial:ONET_JobZone_mapping;E,4.092724034602342,1
11-9072,lt_hs,0.01138179139446135,partial:ONET_JobZone_mapping;E,4.092724034602342,1
11-9072,some_college,0.21810915225192692,partial:ONET_JobZone_mapping;E,4.092724034602342,1
11-9081,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
11-9081,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
11-9081,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
11-9081,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
11-9111,ba_plus,0.9,partial:ONET_JobZone_mapping;E,5.0,0
11-9111,hs,0.02,partial:ONET_JobZone_mapping;E,5.0,0
11-9111,lt_hs,0.0,partial:ONET_JobZone_mapping;E,5.0,0
11-9111,some_college,0.08,partial:ONET_JobZone_mapping;E,5.0,0
11-9121,ba_plus,0.9,partial:ONET_JobZone_mapping;E,5.0,0
11-9121,hs,0.02,partial:ONET_JobZone_mapping;E,5.0,0
11-9121,lt_hs,0.0,partial:ONET_JobZone_mapping;E,5.0,0
11-9121,some_college,0.08,partial:ONET_JobZone_mapping;E,5.0,0
11-9131,ba_plus,0.1,partial:ONET_JobZone_mapping;E,2.0,0
11-9131,hs,0.55,partial:ONET_JobZone_mapping;E,2.0,0
11-9131,lt_hs,0.1,partial:ONET_JobZone_mapping;E,2.0,0
11-9131,some_college,0.25,partial:ONET_JobZone_mapping;E,2.0,0
11-9141,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
11-9141,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
11-9141,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
11-9141,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
11-9151,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
11-9151,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
11-9151,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
11-9151,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
11-9161,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
11-9161,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
11-9161,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
11-9161,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
11-9171,ba_plus,0.2,partial:ONET_JobZone_mapping;E,3.0,0
11-9171,hs,0.35,partial:ONET_JobZone_mapping;E,3.0,0
11-9171,lt_hs,0.03,partial:ONET_JobZone_mapping;E,3.0,0
11-9171,some_college,0.42,partial:ONET_JobZone_mapping;E,3.0,0
11-9179,ba_plus,0.2,partial:ONET_JobZone_mapping;E,3.0,0
11-9179,hs,0.35,partial:ONET_JobZone_mapping;E,3.0,0
11-9179,lt_hs,0.03,partial:ONET_JobZone_mapping;E,3.0,0
11-9179,some_college,0.42,partial:ONET_JobZone_mapping;E,3.0,0
11-9199,ba_plus,0.56,partial:ONET_JobZone_mapping;E,3.8000000000000003,0
11-9199,hs,0.15,partial:ONET_JobZone_mapping;E,3.8000000000000003,0
11-9199,lt_hs,0.014,partial:ONET_JobZone_mapping;E,3.8000000000000003,0
11-9199,some_college,0.276,partial:ONET_JobZone_mapping;E,3.8000000000000003,0
13-1011,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-1011,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-1011,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-1011,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-1020,ba_plus,0.5,partial:ONET_JobZone_mapping;E,3.6666666666666665,0
13-1020,hs,0.18333333333333332,partial:ONET_JobZone_mapping;E,3.6666666666666665,0
13-1020,lt_hs,0.016666666666666666,partial:ONET_JobZone_mapping;E,3.6666666666666665,0
13-1020,some_college,0.3,partial:ONET_JobZone_mapping;E,3.6666666666666665,0
13-1031,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-1031,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-1031,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-1031,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-1032,ba_plus,0.2,partial:ONET_JobZone_mapping;E,3.0,0
13-1032,hs,0.35,partial:ONET_JobZone_mapping;E,3.0,0
13-1032,lt_hs,0.03,partial:ONET_JobZone_mapping;E,3.0,0
13-1032,some_college,0.42,partial:ONET_JobZone_mapping;E,3.0,0
13-1041,ba_plus,0.2,partial:ONET_JobZone_mapping;E,3.0,0
13-1041,hs,0.35,partial:ONET_JobZone_mapping;E,3.0,0
13-1041,lt_hs,0.03,partial:ONET_JobZone_mapping;E,3.0,0
13-1041,some_college,0.42,partial:ONET_JobZone_mapping;E,3.0,0
13-1051,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-1051,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-1051,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-1051,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-1071,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-1071,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-1071,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-1071,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-1074,ba_plus,0.1,partial:ONET_JobZone_mapping;E,2.0,0
13-1074,hs,0.55,partial:ONET_JobZone_mapping;E,2.0,0
13-1074,lt_hs,0.1,partial:ONET_JobZone_mapping;E,2.0,0
13-1074,some_college,0.25,partial:ONET_JobZone_mapping;E,2.0,0
13-1075,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-1075,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-1075,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-1075,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-1081,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-1081,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-1081,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-1081,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-1082,ba_plus,0.4666666666666667,partial:ONET_JobZone_mapping;E,3.333333333333333,0
13-1082,hs,0.25,partial:ONET_JobZone_mapping;E,3.333333333333333,0
13-1082,lt_hs,0.04,partial:ONET_JobZone_mapping;E,3.333333333333333,0
13-1082,some_college,0.24333333333333332,partial:ONET_JobZone_mapping;E,3.333333333333333,0
13-1111,ba_plus,0.9,partial:ONET_JobZone_mapping;E,5.0,0
13-1111,hs,0.02,partial:ONET_JobZone_mapping;E,5.0,0
13-1111,lt_hs,0.0,partial:ONET_JobZone_mapping;E,5.0,0
13-1111,some_college,0.08,partial:ONET_JobZone_mapping;E,5.0,0
13-1121,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-1121,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-1121,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-1121,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-1131,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-1131,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-1131,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-1131,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-1141,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-1141,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-1141,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-1141,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-1151,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-1151,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-1151,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-1151,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-1161,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-1161,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-1161,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-1161,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-1199,ba_plus,0.5925671547753635,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
13-1199,hs,0.1444385624138885,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
13-1199,lt_hs,0.014778146121619744,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
13-1199,some_college,0.2482161366891284,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
13-2011,ba_plus,0.42500000000000004,partial:ONET_JobZone_mapping;E,3.5,0
13-2011,hs,0.22499999999999998,partial:ONET_JobZone_mapping;E,3.5,0
13-2011,lt_hs,0.02,partial:ONET_JobZone_mapping;E,3.5,0
13-2011,some_college,0.32999999999999996,partial:ONET_JobZone_mapping;E,3.5,0
13-2020,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-2020,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-2020,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-2020,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-2031,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-2031,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-2031,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-2031,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-2041,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-2041,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-2041,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-2041,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-2051,ba_plus,0.9,partial:ONET_JobZone_mapping;E,5.0,0
13-2051,hs,0.02,partial:ONET_JobZone_mapping;E,5.0,0
13-2051,lt_hs,0.0,partial:ONET_JobZone_mapping;E,5.0,0
13-2051,some_college,0.08,partial:ONET_JobZone_mapping;E,5.0,0
13-2052,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-2052,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-2052,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-2052,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-2053,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-2053,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-2053,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-2053,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-2054,ba_plus,0.5925671547753635,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
13-2054,hs,0.1444385624138885,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
13-2054,lt_hs,0.014778146121619744,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
13-2054,some_college,0.2482161366891284,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
13-2061,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-2061,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-2061,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-2061,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-2071,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-2071,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-2071,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-2071,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-2072,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
13-2072,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
13-2072,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
13-2072,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
13-2081,ba_plus,0.2,partial:ONET_JobZone_mapping;E,3.0,0
13-2081,hs,0.35,partial:ONET_JobZone_mapping;E,3.0,0
13-2081,lt_hs,0.03,partial:ONET_JobZone_mapping;E,3.0,0
13-2081,some_college,0.42,partial:ONET_JobZone_mapping;E,3.0,0
13-2082,ba_plus,0.2,partial:ONET_JobZone_mapping;E,3.0,0
13-2082,hs,0.35,partial:ONET_JobZone_mapping;E,3.0,0
13-2082,lt_hs,0.03,partial:ONET_JobZone_mapping;E,3.0,0
13-2082,some_college,0.42,partial:ONET_JobZone_mapping;E,3.0,0
13-2099,ba_plus,0.5925671547753635,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
13-2099,hs,0.1444385624138885,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
13-2099,lt_hs,0.014778146121619744,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
13-2099,some_college,0.2482161366891284,partial:ONET_JobZone_mapping;E,3.9078118633907435,1
15-1211,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
15-1211,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
15-1211,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
15-1211,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
15-1212,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
15-1212,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
15-1212,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
15-1212,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
15-1221,ba_plus,0.775,partial:ONET_JobZone_mapping;E,4.5,0
15-1221,hs,0.060000000000000005,partial:ONET_JobZone_mapping;E,4.5,0
15-1221,lt_hs,0.005,partial:ONET_JobZone_mapping;E,4.5,0
15-1221,some_college,0.16,partial:ONET_JobZone_mapping;E,4.5,0
15-1231,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
15-1231,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
15-1231,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
15-1231,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
15-1232,ba_plus,0.2,partial:ONET_JobZone_mapping;E,3.0,0
15-1232,hs,0.35,partial:ONET_JobZone_mapping;E,3.0,0
15-1232,lt_hs,0.03,partial:ONET_JobZone_mapping;E,3.0,0
15-1232,some_college,0.42,partial:ONET_JobZone_mapping;E,3.0,0
15-1241,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
15-1241,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
15-1241,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
15-1241,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
15-1242,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
15-1242,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
15-1242,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
15-1242,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
15-1243,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
15-1243,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
15-1243,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
15-1243,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
15-1244,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
15-1244,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
15-1244,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
15-1244,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
15-1251,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
15-1251,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
15-1251,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
15-1251,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
15-1252,ba_plus,0.5415732849471234,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-1252,hs,0.16341588313997177,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-1252,lt_hs,0.014878942834625467,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-1252,some_college,0.28013188907827935,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-1253,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
15-1253,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
15-1253,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
15-1253,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
15-1254,ba_plus,0.2,partial:ONET_JobZone_mapping;E,3.0,0
15-1254,hs,0.35,partial:ONET_JobZone_mapping;E,3.0,0
15-1254,lt_hs,0.03,partial:ONET_JobZone_mapping;E,3.0,0
15-1254,some_college,0.42,partial:ONET_JobZone_mapping;E,3.0,0
15-1255,ba_plus,0.5415732849471234,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-1255,hs,0.16341588313997177,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-1255,lt_hs,0.014878942834625467,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-1255,some_college,0.28013188907827935,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-1299,ba_plus,0.5415732849471234,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-1299,hs,0.16341588313997177,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-1299,lt_hs,0.014878942834625467,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-1299,some_college,0.28013188907827935,partial:ONET_JobZone_mapping;E,3.7830428327926544,1
15-2011,ba_plus,0.65,partial:ONET_JobZone_mapping;E,4.0,0
15-2011,hs,0.1,partial:ONET_JobZone_mapping;E,4.0,0
15-2011,lt_hs,0.01,partial:ONET_JobZone_mapping;E,4.0,0
15-2011,some_college,0.24,partial:ONET_JobZone_mapping;E,4.0,0
15-2021,ba_plus,0.9,partial:ONET_JobZone_mapping;E,5.0,0
15-2021,hs,0.02,partial:ONET_JobZone_mapping;E,5.0,0
15-2021,lt_hs,0.0,partial:ONET_JobZone_mapping;E,5.0,0
15-2021,some_college,0.08,partial:ONET_JobZone_mapping;E,5.0,0
15-2031,ba_plus,0.9,partial:ONET_JobZone_mapping;E,5.0,0
15-2031,hs,0.02,partial:ONET_JobZone_mapping;E,5.0,0
15-2031,lt_hs,0.0,partial:ONET_JobZone_mapping;E,5.0,0
15-2031,some_college,0.08,partial:ONET_JobZone_mapping;E,5.0,0
15-2041,ba_plus,0.9,partial:ONET_JobZone_mapping;E,5.0,0
15-2041,hs,0.02,partial:ONET_JobZone_mapping;E,5.0,0
